"ISO3","ISO2","COUNTRY","REPORTSITE_CODE","ISO_YEAR","ISO_Week","MEASURE_CODE","AGEGROUP_CODE","ValueString","ValueNumeric"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"SARI_INPATIENTS","All","1023","1023"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"SARI_INPATIENTS","All","1035","1035"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"SARI_INPATIENTS","All","1033","1033"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"SARI_INPATIENTS","All","938","938"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"SARI_INPATIENTS","All","840","840"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"SARI_INPATIENTS","All","1146","1146"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"SARI_INPATIENTS","All","1085","1085"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"SARI_INPATIENTS","All","1037","1037"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"SARI_INPATIENTS","All","986","986"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"SARI_INPATIENTS","All","1118","1118"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"SARI_INPATIENTS","All","1051","1051"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"SARI_INPATIENTS","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"SARI_INPATIENTS","All","947","947"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","All","43","43"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","5TO14","12","12"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","5TO14","8","8"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","15TO64","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","0TO4","1","1"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","5TO14","10","10"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","All","31","31"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","15TO64","3","3"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","All","18","18"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","0TO4","1","1"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","15TO64","2","2"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,16,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","5TO14","5","5"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","0TO4","5","5"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","0TO4","1","1"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","All","26","26"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","0TO4","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","5TO14","28","28"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","All","12","12"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","0TO4","2","2"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","All","71","71"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","All","55","55"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","15TO64","22","22"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","5TO14","12","12"
"UZB","UZ","Uzbekistan","UZB001",2019,9,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,2,"ILI_CASES","All","19","19"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","5TO14","17","17"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","15TO64","20","20"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","0TO4","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","5TO14","33","33"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","5TO14","24","24"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","5TO14","29","29"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","All","70","70"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","15TO64","32","32"
"UZB","UZ","Uzbekistan","UZB001",2019,6,"ILI_CASES","0TO4","10","10"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","15TO64","15","15"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","15TO64","15","15"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","15TO64","20","20"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","All","40","40"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","15TO64","11","11"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","0TO4","1","1"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","15TO64","26","26"
"UZB","UZ","Uzbekistan","UZB001",2019,5,"ILI_CASES","65TO","2","2"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","All","45","45"
"UZB","UZ","Uzbekistan","UZB001",2019,4,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,3,"ILI_CASES","0TO4","8","8"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","15TO64","13","13"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","5TO14","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","15TO64","10","10"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","5TO14","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","All","20","20"
"UZB","UZ","Uzbekistan","UZB001",2019,17,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","0TO4","5","5"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","5TO14","13","13"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","5TO14","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","0TO4","2","2"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","All","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,7,"ILI_CASES","0TO4","7","7"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","All","9","9"
"UZB","UZ","Uzbekistan","UZB001",2019,19,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","5TO14","20","20"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","All","42","42"
"UZB","UZ","Uzbekistan","UZB001",2019,15,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","15TO64","7","7"
"UZB","UZ","Uzbekistan","UZB001",2019,14,"ILI_CASES","All","31","31"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","15TO64","13","13"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","5TO14","12","12"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","5TO14","3","3"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","15TO64","25","25"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","5TO14","10","10"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","0TO4","1","1"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","15TO64","4","4"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","15TO64","17","17"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,13,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,1,"ILI_CASES","15TO64","2","2"
"UZB","UZ","Uzbekistan","UZB001",2019,18,"ILI_CASES","All","17","17"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","5TO14","8","8"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","All","34","34"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","All","53","53"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","UNKNOWN","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","0TO4","6","6"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,20,"ILI_CASES","15TO64","3","3"
"UZB","UZ","Uzbekistan","UZB001",2019,11,"ILI_CASES","65TO","0","0"
"UZB","UZ","Uzbekistan","UZB001",2019,12,"ILI_CASES","All","20","20"
"UZB","UZ","Uzbekistan","UZB001",2019,8,"ILI_CASES","5TO14","22","22"
"UZB","UZ","Uzbekistan","UZB001",2019,10,"ILI_CASES","65TO","0","0"
"VUT","VU","Vanuatu","VUT001",2019,2,"ILI_CASES","All","277","277"
"VUT","VU","Vanuatu","VUT001",2019,1,"ILI_CASES","All","171","171"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","45TO","25","25"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","45TO","43","43"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","35TO44","103","103"
"ZMB","ZM","Zambia","ZMB001",2019,3,"ILI_OUTPATIENTS","16TO24","61","61"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","6TO15","165","165"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","All","1092","1092"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","0TO0","37","37"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","16TO24","62","62"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","45TO","26","26"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","1TO5","117","117"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","6TO15","64","64"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","35TO44","396","396"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","0TO0","65","65"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","6TO15","76","76"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","1TO5","174","174"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","All","437","437"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","0TO0","57","57"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","All","285","285"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","6TO15","58","58"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","45TO","34","34"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","16TO24","81","81"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","6TO15","95","95"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","6TO15","87","87"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","0TO0","68","68"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","16TO24","75","75"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","16TO24","61","61"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","1TO5","125","125"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","35TO44","87","87"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","35TO44","114","114"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","All","295","295"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","1TO5","84","84"
"ZMB","ZM","Zambia","ZMB001",2019,4,"ILI_OUTPATIENTS","All","384","384"
"ZMB","ZM","Zambia","ZMB001",2019,18,"ILI_OUTPATIENTS","0TO0","41","41"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","16TO24","75","75"
"ZMB","ZM","Zambia","ZMB001",2019,14,"ILI_OUTPATIENTS","6TO15","96","96"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","35TO44","110","110"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","1TO5","177","177"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","16TO24","84","84"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","0TO0","67","67"
"ZMB","ZM","Zambia","ZMB001",2019,9,"ILI_OUTPATIENTS","6TO15","138","138"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","All","407","407"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","45TO","32","32"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","35TO44","88","88"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","1TO5","164","164"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","16TO24","76","76"
"ZMB","ZM","Zambia","ZMB001",2019,15,"ILI_OUTPATIENTS","All","295","295"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","1TO5","173","173"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","45TO","18","18"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","1TO5","186","186"
"ZMB","ZM","Zambia","ZMB001",2019,8,"ILI_OUTPATIENTS","6TO15","107","107"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","0TO0","69","69"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","0TO0","58","58"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","16TO24","70","70"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","1TO5","169","169"
"ZMB","ZM","Zambia","ZMB001",2019,12,"ILI_OUTPATIENTS","6TO15","136","136"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","35TO44","91","91"
"ZMB","ZM","Zambia","ZMB001",2019,15,"ILI_OUTPATIENTS","45TO","31","31"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","6TO15","117","117"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","All","371","371"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","All","421","421"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","6TO15","110","110"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","45TO","24","24"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","35TO44","110","110"
"ZMB","ZM","Zambia","ZMB001",2019,11,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","All","311","311"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","All","319","319"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","6TO15","92","92"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","45TO","19","19"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","1TO5","103","103"
"ZMB","ZM","Zambia","ZMB001",2019,5,"ILI_OUTPATIENTS","All","369","369"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","16TO24","52","52"
"ZMB","ZM","Zambia","ZMB001",2019,10,"ILI_OUTPATIENTS","0TO0","92","92"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","0TO0","44","44"
"ZMB","ZM","Zambia","ZMB001",2019,8,"ILI_OUTPATIENTS","1TO5","236","236"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","6TO15","86","86"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","16TO24","64","64"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","35TO44","60","60"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,16,"ILI_OUTPATIENTS","35TO44","81","81"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","0TO0","85","85"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","1TO5","95","95"
"ZMB","ZM","Zambia","ZMB001",2019,14,"ILI_OUTPATIENTS","All","346","346"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","6TO15","84","84"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","35TO44","87","87"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","1TO5","147","147"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","16TO24","59","59"
"ZMB","ZM","Zambia","ZMB001",2019,8,"ILI_OUTPATIENTS","0TO0","101","101"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","16TO24","67","67"
"ZMB","ZM","Zambia","ZMB001",2019,8,"ILI_OUTPATIENTS","16TO24","74","74"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","35TO44","100","100"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","0TO0","72","72"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","All","281","281"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","6TO15","47","47"
"ZMB","ZM","Zambia","ZMB001",2019,7,"ILI_OUTPATIENTS","1TO5","170","170"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","45TO","26","26"
"ZMB","ZM","Zambia","ZMB001",2019,17,"ILI_OUTPATIENTS","0TO0","38","38"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","6TO15","210","210"
"ZMB","ZM","Zambia","ZMB001",2019,13,"ILI_OUTPATIENTS","45TO","31","31"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","All","1148","1148"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","0TO0","71","71"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","45TO","151","151"
"ZMB","ZM","Zambia","ZMB001",2019,3,"ILI_OUTPATIENTS","35TO44","101","101"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","1TO5","148","148"
"ZMB","ZM","Zambia","ZMB001",2019,3,"ILI_OUTPATIENTS","All","322","322"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","0TO0","60","60"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","6TO15","54","54"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","All","1129","1129"
"ZMB","ZM","Zambia","ZMB001",2019,6,"ILI_OUTPATIENTS","All","335","335"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","35TO44","364","364"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,3,"ILI_OUTPATIENTS","0TO0","70","70"
"ZMB","ZM","Zambia","ZMB001",2019,22,"ILI_OUTPATIENTS","16TO24","270","270"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","16TO24","234","234"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","35TO44","88","88"
"ZMB","ZM","Zambia","ZMB001",2019,1,"ILI_OUTPATIENTS","45TO","27","27"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","16TO24","261","261"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","0TO0","106","106"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","16TO24","84","84"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","1TO5","138","138"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,3,"ILI_OUTPATIENTS","6TO15","49","49"
"ZMB","ZM","Zambia","ZMB001",2019,20,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","0TO0","34","34"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","16TO24","58","58"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","1TO5","95","95"
"ZMB","ZM","Zambia","ZMB001",2019,21,"ILI_OUTPATIENTS","6TO15","246","246"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","25TO34","0","0"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","35TO44","75","75"
"ZMB","ZM","Zambia","ZMB001",2019,19,"ILI_OUTPATIENTS","45TO","25","25"
"ZMB","ZM","Zambia","ZMB001",2019,2,"ILI_OUTPATIENTS","35TO44","132","132"
